time,open,close,high,low,volume
1522339620000,4.40322219,4.40322219,4.40322219,4.40322219,3.0
1522344960000,4.351197099999999,4.351197099999999,4.351197099999999,4.351197099999999,587.64477879
1522345980000,4.27728,4.29716935,4.29716935,4.27728,265.27341382
1522346220000,4.2865,4.2865,4.2865,4.2865,999.9999933
1522346460000,4.28361012,4.28361012,4.28361012,4.28361012,85.6961303
1522346640000,4.2707,4.2729,4.2729,4.2707,6.65471152
1522346820000,4.2701,4.27121245,4.275,4.2701,554.55513681
1522348080000,4.28325386,4.28325386,4.28325386,4.28325386,0.03031435
1522348260000,4.293086499999999,4.293086499999999,4.293086499999999,4.293086499999999,0.07257630000000001
1522348680000,4.29002271,4.29002271,4.29002271,4.29002271,38.13060175
1522349100000,4.30177912,4.30177912,4.30177912,4.30177912,7.81181157
1522349340000,4.3018,4.3018,4.3018,4.3018,0.39573522
1522349460000,4.30391665,4.30391665,4.30391665,4.30391665,0.004222399999999999
1522352520000,4.2821850999999995,4.2821850999999995,4.2821850999999995,4.2821850999999995,0.00241762
1522353480000,4.25610723,4.25610723,4.25610723,4.25610723,36.233056
1522355160000,4.28603265,4.28603265,4.28603265,4.28603265,65.62749873
1522356600000,4.23640833,4.23640833,4.23640833,4.23640833,0.020143900000000003
1522356780000,4.196265299999999,4.1912,4.196265299999999,4.1912,55.68037341
1522357200000,4.1784398000000005,4.1784398000000005,4.1784398000000005,4.1784398000000005,18.682055
1522357260000,4.17865371,4.17865371,4.17865371,4.17865371,215.83275194
1522357500000,4.1782972,4.1749,4.1782972,4.1749,259.40016058
1522357740000,4.1134,4.1134,4.1134,4.1134,17.66131749
1522358460000,4.25237998,4.25237998,4.25237998,4.25237998,9.989995
1522358940000,4.1970962,4.1970962,4.1970962,4.1970962,29.22899758
1522360080000,4.1593,4.1593,4.1593,4.1593,87.921212
1522360140000,4.1582,4.1582,4.1582,4.1582,56.231669
1522360260000,4.12733462,4.12733462,4.12733462,4.12733462,131.13863081
1522360380000,4.1369,4.12640826,4.1369,4.12640826,179.62865883
1522360440000,4.1263,4.11864114,4.1263,4.11657466,1413.63705853
1522360560000,4.17628886,4.17628886,4.17628886,4.17628886,156.46860494
1522360680000,4.1899,4.1923,4.1923,4.1899,858.861994
1522360740000,4.20350942,4.2035,4.20350942,4.2035,3.99156079
1522361340000,4.24320013,4.2432,4.24320013,4.2432,157.66242991
1522361460000,4.2076,4.2076,4.2076,4.2076,25.36223441
1522361880000,4.245,4.245,4.245,4.245,220.49999818
1522361940000,4.24412648,4.2441,4.24412648,4.2441,290.89501006
1522362240000,4.2968574,4.2968574,4.2968574,4.2968574,102.40455516
1522362300000,4.3121,4.3121,4.3121,4.3121,90.1842176
1522362360000,4.34559787,4.34559787,4.34559787,4.34559787,21.10535163
1522362420000,4.30205923,4.30205923,4.30205923,4.30205923,54.74416184
1522363500000,4.30939881,4.30947007,4.30947007,4.30939881,103.42304073
1522363680000,4.2945,4.29479092,4.29479092,4.29336576,47.90856584
1522364460000,4.268,4.268,4.268,4.268,107.8822
1522365600000,4.21320051,4.213,4.21320051,4.213,987.77389297
1522365660000,4.213,4.213,4.213,4.213,16.962310000000002
1522365720000,4.21198912,4.213,4.213,4.2113477999999995,1546.7591826399996
1522365780000,4.205,4.205,4.205,4.205,1418.12740591
1522365840000,4.205,4.205,4.205,4.205,148.24329409
1522365900000,4.23,4.23,4.23,4.23,2000.0
1522365960000,4.24,4.24,4.24,4.24,2000.0
1522366260000,4.255,4.26,4.26,4.255,1000.0
1522367340000,4.2116,4.2116,4.2116,4.2116,34.564862
1522367400000,4.2116,4.2121,4.2121,4.2116,57.385239
1522367520000,4.20199764,4.2019,4.20199764,4.2019,26.43231153
1522367700000,4.1863079,4.1863,4.1863079,4.1828,461.61145275
1522367760000,4.1931,4.1936,4.1936,4.1931,96.49979202
1522367820000,4.1930000000000005,4.1930000000000005,4.1930000000000005,4.1930000000000005,18.304525
1522368120000,4.22082533,4.22082533,4.22082533,4.22082533,553.55392821
1522369740000,4.179176200000001,4.179176200000001,4.179176200000001,4.179176200000001,119.21241048
1522369920000,4.1482,4.1482,4.1482,4.1482,44.02091092
1522370940000,4.1331,4.1331,4.1331,4.1331,4.984866
1522371000000,4.164057,4.164,4.164057,4.164,46.70854711000001
1522371480000,4.1433,4.14401692,4.14401692,4.1433,170.03871519999998
1522371600000,4.13753304,4.13710492,4.13753304,4.13710492,1719.59075976
1522372320000,4.09293679,4.09293679,4.09293679,4.09293679,36.539529200000004
1522372800000,4.1048,4.1048,4.1048,4.1048,157.66178882
1522372920000,4.125,4.1363,4.1363,4.125,57.00269371
1522372980000,4.1456,4.15130437,4.159938200000001,4.1456,123.08278848
1522373220000,4.1235,4.1235,4.1235,4.1235,64.242406
1522373700000,4.1348,4.1348,4.1348,4.1348,3.43929148
1522373820000,4.1956152,4.1956152,4.1956152,4.1956152,433.18751548
1522374060000,4.17913243,4.17913243,4.17913243,4.17913243,60.86396023
1522374420000,4.1884798,4.1884798,4.1884798,4.1884798,1258.41040625
1522374660000,4.195,4.1946,4.195,4.1914,684.36847876
1522374720000,4.1998,4.1998,4.1998,4.1998,12.883091
1522375140000,4.23,4.23121595,4.23128724,4.23,297.22822718
1522375200000,4.23584981,4.25958945,4.2608,4.23584981,1455.03929012
1522375260000,4.2523,4.24354916,4.2523,4.24354916,75.0126417
1522375440000,4.25,4.25,4.25,4.25,18.503722
1522375740000,4.2368,4.2368,4.2368,4.2368,221.18104105
1522376040000,4.1825,4.1825,4.1825,4.1825,72.092864
1522376100000,4.17297186,4.1729,4.17297186,4.1729,57.05354205
1522376640000,4.1669,4.1669,4.1669,4.1669,155.027414
1522376820000,4.15030157,4.1683,4.1683,4.15030157,79.25982809
1522377480000,4.1561,4.1561,4.1561,4.1561,69.958663
1522378140000,4.1479,4.1479,4.1479,4.1479,62.118134999999995
1522378200000,4.1469,4.1475,4.1475,4.1469,752.3934746
1522378740000,4.148,4.1498,4.1498,4.148,123.76009091
1522378800000,4.1562,4.1562,4.1562,4.1562,59.18179234
1522378860000,4.1825,4.1825,4.1825,4.1825,155.6
1522379100000,4.1824,4.1824,4.1824,4.1824,35.93454322
