time,open,close,high,low,volume
1524754500000,0.00049,0.00049,0.00049,0.00049,1080.77918368
1524765840000,0.00048074,0.00048074,0.00048074,0.00048074,9.0
1524780120000,0.00052319,0.0005232,0.0005232,0.00052319,5129.50597393
1524787920000,0.0004899,0.0004871,0.0004899,0.0004871,4893.63541539
1524789780000,0.0004871,0.0004867,0.0004871,0.0004867,1309.7
1524790980000,0.0004868,0.0004867,0.0004868,0.0004867,886.73852422
1524791280000,0.0004868,0.0004868,0.0004868,0.0004868,863.56147578
1524791340000,0.0004867,0.0004867,0.0004867,0.0004867,1000.0
1524791400000,0.00048660000000000006,0.0004865,0.00048660000000000006,0.0004865,2207.74
1524791520000,0.0004864,0.00048630000000000006,0.0004864,0.00048630000000000006,541.481393
1524792420000,0.0004867,0.0004867,0.0004867,0.0004867,198.518607
1524792480000,0.000488,0.00049,0.00049,0.000488,397.037214
1524792540000,0.000495,0.000495,0.000495,0.000495,110.62
1524794160000,0.000496,0.000496,0.000496,0.000496,700.0
1524794220000,0.000496,0.000496,0.000496,0.000496,400.41
1524795480000,0.00048600000000000005,0.00048600000000000005,0.00048600000000000005,0.00048600000000000005,548.59747555
1524795540000,0.00048600000000000005,0.00048600000000000005,0.00048600000000000005,0.00048600000000000005,400.41
1524795600000,0.000489,0.000489,0.000489,0.000489,400.0
1524795660000,0.000489,0.000489,0.000489,0.000489,403.99
1524796680000,0.000489,0.000492,0.000492,0.000489,1211.97
1524796800000,0.00048499999999999997,0.00048499999999999997,0.00048499999999999997,0.00048499999999999997,403.98998816
1524796860000,0.00048499999999999997,0.00048600000000000005,0.00048600000000000005,0.00048499999999999997,204.72001184
1524811920000,0.00047999999999999996,0.00047999999999999996,0.00047999999999999996,0.00047999999999999996,25.0
1524811980000,0.00046998,0.00045124,0.00046998,0.00045124,35.51953469
1524815700000,0.00064503,0.00064503,0.00064503,0.00064503,4.65087436
1524820500000,0.00064303,0.00064303,0.00064303,0.00064303,4.03656128
1524821100000,0.00064303,0.00064303,0.00064303,0.00064303,101.0
1524832620000,0.0005,0.0005,0.0005,0.0005,117.14328572
1524843960000,0.0005,0.0005,0.0005,0.0005,17.24961852
1524844020000,0.0005,0.0005,0.0005,0.0005,15.7414744
1524931080000,0.0005,0.0005,0.0005,0.0005,51.72058
1524938160000,0.0005,0.0005,0.0005,0.0005,10.054488000000001
1524938460000,0.0005,0.0005,0.0005,0.0005,397.23383908
1524939240000,0.0005,0.0005,0.0005,0.0005,38.302
1524939300000,0.0005,0.0005,0.0005,0.0005,564.46416092
1524941400000,0.0005,0.0005,0.0005,0.0005,261.74042951
1524941460000,0.0005,0.0005,0.0005,0.0005,182.73214692
1524941580000,0.0005,0.0005,0.0005,0.0005,555.52742357
1525005360000,0.00047999999999999996,0.0005,0.0005,0.00047999999999999996,202.22808
1525010700000,0.0005,0.0005,0.0005,0.0005,100.0
1525016160000,0.0005,0.0005,0.0005,0.0005,6.73026
1525024560000,0.0004711,0.0004711,0.0004711,0.0004711,9.98
1525039320000,0.0004969999999999999,0.0004969999999999999,0.0004969999999999999,0.0004969999999999999,4.995
1525075980000,0.0004711,0.0004711,0.0004711,0.0004711,11.472000000000001
1525089540000,0.0004711,0.0004711,0.0004711,0.0004711,12.01204272
1525089660000,0.0004711,0.0004711,0.0004711,0.0004711,17.982
1525098000000,0.0004999,0.0004999,0.0004999,0.0004999,8.8895179
1525116000000,0.0005199,0.0005199,0.0005199,0.0005199,45.0
1525136400000,0.00047399,0.00047399,0.00047399,0.00047399,17.982
1525260840000,0.00047401,0.00047401,0.00047401,0.00047401,2.994
1525272660000,0.00047492,0.00047492,0.00047492,0.00047492,50.0
1525272720000,0.00047492,0.00047492,0.00047492,0.00047492,681.61999999
1525272900000,0.00047608,0.00047608,0.00047608,0.00047608,174.0
1525274940000,0.00047572,0.00047572,0.00047572,0.00047572,80.0
1525275540000,0.00047569,0.00047569,0.00047569,0.00047569,23.689
1525275600000,0.00047569,0.00047569,0.00047569,0.00047569,65.0758
1525275960000,0.00049049,0.00049049,0.00049049,0.00049049,2.0
1525278420000,0.0004905,0.0004905,0.0004905,0.0004905,9.37691523
1525281180000,0.00048621,0.00048621,0.00048621,0.00048621,25.61043955
1525287420000,0.00048621,0.00048621,0.00048621,0.00048621,24.37752147
1525292640000,0.00048621,0.0004905,0.0004905,0.00048621,169.78097782
1525299420000,0.00047631,0.00047631,0.00047631,0.00047631,10.4973
1525303500000,0.00047681,0.00047681,0.00047681,0.00047681,124.90063978
1525305480000,0.00049048,0.00049048,0.00049048,0.00049048,9.847256300000002
1525311540000,0.00049042,0.00049043,0.00049043,0.00049042,22.4868
1525340520000,0.00049049,0.00049049,0.00049049,0.00049049,14.0
1525351200000,0.00048129,0.00048129,0.00048129,0.00048129,6.71679948
1525360920000,0.00048116,0.00048116,0.00048116,0.00048116,28.469
1525370040000,0.00048115,0.00047999999999999996,0.00048115,0.00047999999999999996,139.458
1525372560000,0.00048001,0.00048001,0.00048001,0.00048001,3.87242885
1525372680000,0.00048001,0.00048001,0.00048001,0.00048001,2.70992391
1525372800000,0.00048001,0.00048001,0.00048001,0.00048001,3.19985033
1525376280000,0.00048001,0.00048001,0.00048001,0.00048001,3.9840160000000004
1525388880000,0.00047999999999999996,0.00047999999999999996,0.00047999999999999996,0.00047999999999999996,199.223908
1525400460000,0.00053569,0.00053569,0.00053569,0.00053569,3.40628614
1525401240000,0.00047402,0.00047401,0.00047402,0.00047401,9.98261816
1525401300000,0.00047401,0.00047401,0.00047401,0.00047401,45.792828
1525422060000,0.00049,0.00049,0.00049,0.00049,48.0
1525446720000,0.00047869,0.00047869,0.00047869,0.00047869,3.9840160000000004
1525447260000,0.00047869,0.00047859,0.00047869,0.00047859,12.197775300000002
1525447920000,0.00047858,0.00047857,0.00047858,0.00047857,18.2948
1525447980000,0.0004747,0.0004747,0.0004747,0.0004747,50.0
1525448040000,0.0004747,0.00047111,0.0004747,0.0004711,214.46667727
1525463820000,0.0004902,0.0004902,0.0004902,0.0004902,8.0
1525466220000,0.000475,0.000475,0.000475,0.000475,4.98814605
1525468980000,0.000475,0.000475,0.000475,0.000475,0.01185395
1525469100000,0.00047047,0.00047047,0.00047047,0.00047047,12.75533191
1525473360000,0.00047046,0.00047046,0.00047046,0.00047046,5.01287753
1525538760000,0.0004902,0.0004902,0.0004902,0.0004902,2.15938067
1525542480000,0.0004902,0.0004902,0.0004902,0.0004902,39.98286449
1525552500000,0.000481,0.000481,0.000481,0.000481,2.5
1525596000000,0.0004902,0.0004902,0.0004902,0.0004902,15.0
1525627380000,0.00047028,0.00047028,0.00047028,0.00047028,28.254820000000002
1525629420000,0.0004902,0.000539,0.000539,0.0004902,1500.0
1525633080000,0.000481,0.00047001,0.000481,0.00047001,20.0
1525633260000,0.000533,0.00053899,0.00053899,0.000533,17.457132790000006
1525635000000,0.00053898,0.00053899,0.00053899,0.00053898,10.0
1525635900000,0.000481,0.000481,0.000481,0.000481,2.5
1525646340000,0.00047001,0.00047001,0.00047001,0.00047001,2.0
1525680900000,0.0005349,0.00047634,0.0005349,0.00047634,159.608
1525682400000,0.00048547,0.00048547,0.00048547,0.00048547,26.755492600000004
1525682460000,0.00048548,0.00048546,0.00048548,0.00048546,50.5573
1525682700000,0.00047889,0.00047889,0.00047889,0.00047889,23.89158563
1525682760000,0.00047889,0.00047174,0.00047889,0.00047174,53.4678
1525685820000,0.00047262,0.00047262,0.00047262,0.00047262,10.93749428
1525689240000,0.00053142,0.00053142,0.00053142,0.00053142,7.0
1525690080000,0.00053135,0.0005314,0.0005314,0.00053135,63.0
1525691640000,0.0005332000000000001,0.0005332000000000001,0.0005332000000000001,0.0005332000000000001,19.98998249
1525691940000,0.0005332000000000001,0.0005332000000000001,0.0005332000000000001,0.0005332000000000001,0.01001751
1525696140000,0.00053329,0.00053899,0.00053899,0.00053329,300.0
1525697880000,0.00048794,0.00048794,0.00048794,0.00048794,23.148951
1525698000000,0.00048794,0.00048794,0.00048794,0.00048794,8.150236999999999
1525699320000,0.00048791,0.00048791,0.00048791,0.00048791,2.0
1525703040000,0.00049,0.00048791,0.00049,0.00048791,17.982
1525703160000,0.00048791,0.00048791,0.00048791,0.00048791,7.54777587
1525721400000,0.00048789999999999993,0.00047595,0.00048789999999999993,0.00047595,22.93325391
1525730220000,0.00051762,0.00051762,0.00051762,0.00051762,8.17052903
1525735380000,0.00051872,0.00051872,0.00051872,0.00051872,2.18076742
1525757580000,0.0005127999999999999,0.0005127999999999999,0.0005127999999999999,0.0005127999999999999,27.13108235
1525789560000,0.00049919,0.00049919,0.00049919,0.00049919,4.70338598
1525807980000,0.00047354,0.00047330000000000007,0.00047354,0.00047330000000000007,77.0
1525808040000,0.00047300000000000006,0.00047300000000000006,0.00047300000000000006,0.00047300000000000006,3.0
1525808520000,0.00047289,0.0004728,0.00047289,0.0004728,18.0
1525808580000,0.000472,0.000472,0.000472,0.000472,2.5
1525817220000,0.00048174,0.00048174,0.00048174,0.00048174,2.56946958
1525832880000,0.00049548,0.00049548,0.00049548,0.00049548,8.04876079
1525838160000,0.00047421,0.0004721,0.00047421,0.0004721,34.0
1525839660000,0.0004721,0.0004721,0.0004721,0.0004721,2.20814858
1525846500000,0.00048274,0.00048274,0.00048274,0.00048274,2.04878474
1525851180000,0.00047486,0.00047486,0.00047486,0.00047486,5.15531139
1525873320000,0.0004954,0.0004955,0.0004955,0.0004954,24.98193893
1525874100000,0.00048283,0.00048283,0.00048283,0.00048283,29.75384912
1525875300000,0.0004955,0.0004999,0.0004999,0.0004955,73.50999999999998
1525883760000,0.000519,0.000519,0.000519,0.000519,4.22643545
1525887480000,0.00050346,0.00050346,0.00050346,0.00050346,7.72771717
1525887600000,0.00050275,0.00050275,0.00050275,0.00050275,19.89068124
1525890120000,0.00050166,0.00050166,0.00050166,0.00050166,7.66992853
1525895280000,0.00047312,0.00047312,0.00047312,0.00047312,127.74537566
1525897740000,0.0004948,0.0004948,0.0004948,0.0004948,7.02708164
1525927260000,0.00047358,0.00047358,0.00047358,0.00047358,13.972000000000001
1525948440000,0.00047388,0.00047388,0.00047388,0.00047388,7.804360000000001
1525956000000,0.00047651,0.00047652,0.00047652,0.00047651,11.81703118
1525956540000,0.00050465,0.00046976,0.00050465,0.00046976,561.47654919
1525956600000,0.00047574,0.00047574,0.00047574,0.00047574,20.2738
1525960680000,0.0005049,0.000505,0.000505,0.0005049,25.954
1525961040000,0.000505,0.000505,0.000505,0.000505,0.00080059
1525964400000,0.00051564,0.000519,0.000519,0.00051564,20.63935511
1525978260000,0.00048064,0.00048064,0.00048064,0.00048064,4.088872
1526011920000,0.00051899,0.00051899,0.00051899,0.00051899,4.995
1526015460000,0.00051899,0.00051899,0.00051899,0.00051899,4.6101947
