time,open,close,high,low,volume
1514391240000,0.0012,0.0012,0.0012,0.0012,1462.25997528
1514391300000,0.0012,0.0012,0.0012,0.0012,5437.71780149
1514391360000,0.0012,0.0012,0.0012,0.0012,10727.60981285
1514391420000,0.0012,0.0013,0.0013,0.0012,1373.80936094
1514391960000,0.0013,0.0013,0.0013,0.0013,150.0
1514392140000,0.0012,0.0012,0.0012,0.0012,200.0
1514392200000,0.0013,0.0013,0.0013,0.0013,100.0
1514392440000,0.0013,0.0013,0.0013,0.0013,12.0
1514392500000,0.0015999,0.0015999,0.0015999,0.0015999,700.0
1514392800000,0.0012,0.0012,0.0012,0.0012,40.0
1514392920000,0.0011999,0.0011999,0.0011999,0.0011999,1105.55550782
1514392980000,0.0012999,0.0012999,0.0012999,0.0012999,100.0
1514393040000,0.0012989000000000002,0.0012989000000000002,0.0012989000000000002,0.0012989000000000002,87.77614904
1514393100000,0.0012799,0.0012799,0.0012799,0.0012799,80.0
1514393340000,0.0012599,0.0012599,0.0012599,0.0012599,50.0
1514393400000,0.0012598,0.0012598,0.0012598,0.0012598,80.48541038
1514393460000,0.0012597,0.0012597,0.0012597,0.0012597,39.68883949
1514393700000,0.0012399000000000002,0.0012399000000000002,0.0012399000000000002,0.0012399000000000002,55.56878621
1514393760000,0.00112,0.00112,0.00112,0.00112,75.0
1514393940000,0.0012395,0.0012395,0.0012395,0.0012395,174.5773699
1514394060000,0.0012395,0.0011999,0.0012395,0.0011999,145.10891489
1514394120000,0.0011998,0.0011512,0.0011998,0.0011512,250.3
1514394180000,0.00115,0.0011987,0.0011987,0.00115,140.0
1514394240000,0.0011998,0.0011987,0.0011998,0.0011987,45.0
1514394300000,0.0011998,0.0011998,0.0011998,0.0011998,46.61731121
1514394360000,0.001198,0.001198,0.001198,0.001198,200.0
1514394420000,0.0011989000000000001,0.0011899,0.0011989000000000001,0.0011899,41.9999818
1514394480000,0.0011899,0.0011899,0.0011899,0.0011889000000000001,201.24844240000002
1514394540000,0.0011899,0.0011899,0.0011899,0.0011899,2008.40276335
1514394600000,0.0011899,0.0011899,0.0011899,0.0011899,183.14986973
1514394660000,0.0011897000000000001,0.0011897000000000001,0.0011897000000000001,0.0011888,208.76372708
1514394720000,0.0011897000000000001,0.0011999,0.0011999,0.0011897000000000001,503.53607306
1514394840000,0.0011989000000000001,0.0011989000000000001,0.0012299000000000001,0.0011989000000000001,6020.00497231
1514394960000,0.0011989000000000001,0.0011989000000000001,0.0011989000000000001,0.0011989000000000001,500.0
1514395080000,0.0012299000000000001,0.0011710000000000002,0.0012299000000000001,0.0011710000000000002,1017.22514025
1514395140000,0.0011710000000000002,0.00117,0.0012288,0.00117,4319.49210256
1514395200000,0.0012288,0.0012288,0.0012288,0.0012288,60.0
1514395260000,0.00117,0.00117,0.00117,0.00117,25.0
1514395320000,0.0012288,0.0012288,0.0012288,0.0012288,2000.0
1514395380000,0.0012288,0.0012288,0.0012288,0.0012288,1000.0
1514395500000,0.0012188,0.0012198,0.0012198,0.0012188,1200.0
1514395560000,0.0012198,0.0011547,0.0012199,0.0011547,23567.73415198
1514395620000,0.001155,0.0012199,0.0012199,0.001155,506.0
1514395680000,0.0012189,0.0012189,0.0012199,0.0012189,2851.34848167
1514395740000,0.0011512,0.0011482999999999999,0.0011989000000000001,0.0011480000000000001,14867.2
1514395800000,0.0011989000000000001,0.0011989000000000001,0.0011989000000000001,0.0011989000000000001,160.64428702
1514395860000,0.0011979,0.001149,0.0011979,0.001149,649.45925432
1514395920000,0.001149,0.001149,0.001149,0.001149,5000.0
1514395980000,0.0011482999999999999,0.0011477,0.0011482999999999999,0.0011477,111.30681565
1514396040000,0.0011503,0.0011889000000000001,0.0011889000000000001,0.00115,821.07146956
1514396100000,0.0011889000000000001,0.0011889000000000001,0.0011889000000000001,0.0011889000000000001,50.0
1514396280000,0.0011874000000000001,0.0011872,0.0011874000000000001,0.0011872,90.0
1514396340000,0.0011867000000000002,0.0011867000000000002,0.0011867000000000002,0.0011867000000000002,40.0
1514396400000,0.0011857,0.0011857,0.0011857,0.0011857,200.0
1514396520000,0.0011843,0.0011832000000000001,0.0011843,0.0011832000000000001,2724.26972277
1514396700000,0.0011817,0.0011817,0.0011817,0.0011817,850.0
1514396760000,0.0011809000000000001,0.0011809000000000001,0.0011809000000000001,0.0011809000000000001,118.0
1514396820000,0.0011798,0.001169,0.0011798,0.001169,1414.90262489
1514396880000,0.0011783,0.0011783,0.0011783,0.0011783,390.0
1514396940000,0.0011775,0.0011999,0.0011999,0.0011775,2682.81086883
1514397060000,0.0011665,0.0011672,0.00117,0.0011665,5750.4000000000015
1514397120000,0.0011989000000000001,0.0011989000000000001,0.0011989000000000001,0.0011989000000000001,60.0
1514397180000,0.001176,0.001176,0.001176,0.001176,2216.3
1514397240000,0.0011989000000000001,0.0011989000000000001,0.0011989000000000001,0.0011989000000000001,41.8208434
1514397300000,0.0011989000000000001,0.0011989000000000001,0.0011989000000000001,0.0011989000000000001,12.0
1514397480000,0.0011871,0.0011997,0.0011997,0.0011871,450.0
1514397540000,0.001198,0.001198,0.001198,0.001198,120.0
1514397600000,0.001198,0.0014992,0.0014992,0.001198,3917.6341754
1514397660000,0.0012007,0.0011999,0.0012007,0.0011999,8090.0329999999985
1514397720000,0.0014993,0.0011999,0.0014993,0.0011999,641.0
1514397780000,0.0014983,0.0011999,0.0014983,0.0011997,243.07660522
1514397900000,0.0011999,0.0011999,0.0011999,0.0011999,32.62
1514397960000,0.0011999,0.0014992,0.0014992,0.0011999,1213.74607051
1514398020000,0.0011803,0.00118,0.0011803,0.00118,793.63896152
1514398140000,0.0014880000000000002,0.0014880000000000002,0.0014880000000000002,0.0014880000000000002,1099.07643466
1514398260000,0.0014880000000000002,0.0014880000000000002,0.0014880000000000002,0.0014880000000000002,710.0
1514398500000,0.0014789000000000002,0.0014779,0.0014789000000000002,0.0014779,96.50144732
1514398560000,0.0014003,0.0014776,0.0014776,0.0014003,215.10572917
1514398620000,0.0014776,0.0014789999999999998,0.0014880000000000002,0.0014776,1803.83306452
1514398680000,0.0014880000000000002,0.0014992,0.0014992,0.0014880000000000002,2461.29778438
1514398740000,0.0014992,0.002,0.0020583000000000003,0.0014992,2364.38693413
1514398800000,0.002,0.002,0.002,0.002,190.60468
1514398860000,0.0020583000000000003,0.0020583000000000003,0.0020583000000000003,0.0020583000000000003,17.5
1514398920000,0.0020785,0.0020785,0.0020785,0.0020785,150.0
1514398980000,0.0020784,0.0016003,0.0020784,0.0016003,222.82744015
1514399040000,0.0016,0.0016,0.002043,0.0016,227.0
1514399220000,0.0014125,0.001955,0.001955,0.0014125,800.0
1514399340000,0.001955,0.0019329999999999998,0.001955,0.0019329999999999998,145.0
1514399400000,0.0019329999999999998,0.0020785,0.0020785,0.0019329999999999998,400.0
1514399460000,0.0019199999999999998,0.0019199000000000002,0.0020996,0.0019190000000000001,27952.71284748
1514399520000,0.00199,0.0019190000000000001,0.00199,0.0019190000000000001,1290.88813358
